CBSA Name,CBSA Code,Year,Dryness,Median AQI,Ammonia,Carbon dioxide,Carbon monoxide,Hydrogen sulfide,NITROUS OXIDE,NOy - NO,Nitric oxide (NO),Nitrogen dioxide (NO2),Oxides of nitrogen (NOx),Ozone,Reactive oxides of nitrogen (NOy),Relative Humidity ,SO2 max 5-min avg,Sulfur dioxide,Total reduced sulfur
"Corning, NY",18500,2015,Humid,34,,,0.109503,,,3.607588,0.149187,,,0.0395745,3.768428,66.534292,,0.46358439999999995,
"Corning, NY",18500,2016,Humid,36,,,0.120335,,,2.180926,0.062706,,,0.04306625,2.248675,64.791994,,0.2768852,
"Corning, NY",18500,2017,Humid,34,,,0.1694945,,,2.121237,0.074355,,,0.03690975,2.201574,68.590132,,0.1772448,
"Corning, NY",18500,2018,Humid,32,,,0.187863,,,1.991825,0.064475,,,0.03656425,2.071648,75.412177,,0.1739408,
"Corning, NY",18500,2019,Humid,35,,,0.1686895,,,2.043053,0.057217,,,0.0374035,2.142091,73.70937,,0.103303,
"Corning, NY",18500,2020,Humid,34,,,0.12313650000000001,,,1.221745,0.033811,,,0.0367855,1.269409,71.773469,,0.042897000000000005,
"Corning, NY",18500,2021,Humid,35,,,0.134254,,,1.124295,0.035571,,,0.03781825,1.194943,65.199426,,0.063332,
"Corning, NY",18500,2022,Humid,37,,,0.1123605,,,1.548045,0.045438,,,0.03997775,1.634485,,,0.1320108,
"Corpus Christi, TX",18580,2011,Humid,40,,,,0.000409,,,,,,0.038278,,68.745442,0.48993166666666665,0.47391925,
"Corpus Christi, TX",18580,2012,Humid,42,,,,0.000506,,,,,,0.03746925,,71.209244,0.415994,0.34482416666666665,
"Corpus Christi, TX",18580,2013,Humid,42,,,,0.000647,,,,,,0.035571,,72.719,0.445413,0.31791074999999996,
"Corpus Christi, TX",18580,2014,Humid,42,,,,0.000739,,,,,,0.034087125,,74.502284,0.40503833333333333,0.3151375,
"Corpus Christi, TX",18580,2015,Humid,41,,,,,,,,,,0.0345125,,,0.446531,0.38251108333333333,
"Corpus Christi, TX",18580,2016,Humid,37,,,,,,,,,,0.035276125,,,0.749786,0.6645768333333334,
"Corpus Christi, TX",18580,2017,Humid,39,,,,,,,,,,0.035531625,,,0.5756176666666667,0.5034934999999999,
"Corpus Christi, TX",18580,2018,Humid,38,,,,,,,,,,0.030839375,,,0.6158216666666667,0.4975345,
"Corpus Christi, TX",18580,2019,Humid,42,,,,,,,,,,0.03421725,,,0.8467876666666667,0.6643090833333333,
"Corpus Christi, TX",18580,2020,Humid,40,,,,,,,,,,0.0354245,,,0.543729,0.45955266666666666,
"Corpus Christi, TX",18580,2021,Humid,42,,,,,,,,,,0.034450375,,,0.28728233333333336,0.23851783333333335,
"Corpus Christi, TX",18580,2022,Humid,45,,,,,,,,,,0.036918125,,,0.24935600000000002,0.24116458333333332,
"Corsicana, TX",18620,2011,Humid,46,,,,,,,0.583558,7.303942999999999,4.685713,0.0515065,,56.809774,2.1476,2.70721825,
"Corsicana, TX",18620,2012,Humid,41,,,,,,,0.578669,6.51523,4.173426,0.046755000000000005,,61.403461,1.970985,2.3511535,
"Corsicana, TX",18620,2013,Humid,42,,,,,,,0.442654,6.8150115,4.217317,0.046760499999999997,,61.864192,2.012022,2.37028925,
"Corsicana, TX",18620,2014,Humid,41,,,,,,,0.33728,4.471382999999999,2.120221,0.041726,,64.454337,1.884735,2.23976025,
"Corsicana, TX",18620,2015,Humid,39,,,,,,,0.326764,4.463377,2.216495,0.04114408333333333,,67.065424,1.77518,2.2307057500000003,
"Corsicana, TX",18620,2016,Humid,39,,,,,,,0.223277,4.6515195,2.217106,0.041729,,66.352766,4.7078795,3.6012485,
"Corsicana, TX",18620,2017,Humid,41,,,,,,,0.248814,5.0778205,2.576329,0.044136,,66.419207,3.5880345,3.083949375,
"Corsicana, TX",18620,2018,Humid,38,,,,,,,0.43249,6.250808999999999,4.027272,0.043238,,66.503655,3.8246160000000002,3.4247813750000002,
"Corsicana, TX",18620,2019,Humid,39,,,,,,,0.422167,6.5826115,4.233733,0.043029,,68.080777,4.5776025,3.75499175,
"Corsicana, TX",18620,2020,Humid,37,,,,,,,0.274305,4.819592,2.456083,0.038702,,69.102403,3.0355464999999997,2.741082375,
"Corsicana, TX",18620,2021,Humid,39,,,,,,,0.230472,4.8032555,2.494391,0.042749999999999996,,68.238207,3.8580574999999997,3.4351025,
"Corsicana, TX",18620,2022,Humid,43,,,,,,,0.399339,6.1399615,3.066542,0.0470075,,59.378295,3.342817,3.174219375,
"Craig, CO",18780,2011,Moderate,40,,,,,,,,,,0.053294499999999995,,60.714578,,,
"Craig, CO",18780,2012,Moderate,44,,,,,,,,,,0.05473875,,47.902687,,,
"Craig, CO",18780,2013,Moderate,44,,,,,,,,,,0.05242075,,57.300172,,,
"Craig, CO",18780,2014,Moderate,43,,,,,,,,,,0.049588,,52.103253,,,
"Craig, CO",18780,2015,Moderate,36,,,,,,,,,,0.04588425,,54.2257,,,
"Craig, CO",18780,2016,Moderate,41,,,,,,,,,,0.048253,,55.862246,,,
"Craig, CO",18780,2017,Moderate,44,,,,,,,,,,0.0475145,,51.660861,,,
"Craig, CO",18780,2018,Moderate,42,,,,,,,,,,0.04602625,,52.512195,,,
"Crescent City, CA",18860,2011,Humid,13,,,,,,,,,,,,79.583446,,,
"Crescent City, CA",18860,2012,Humid,10,,,,,,,,,,,,85.033596,,,
"Crescent City, CA",18860,2013,Humid,13,,,,,,,,,,,,82.508334,,,
"Crescent City, CA",18860,2014,Humid,12,,,,,,,,,,,,82.191836,,,
"Dallas-Fort Worth-Arlington, TX",19100,2011,Humid,58,,,0.24852483333333333,0.000279,,,2.0178418750000002,12.15619017857143,9.033576071428572,0.05229318421052632,12.2057715,55.565197875,0.9638964999999999,1.00746775,
"Dallas-Fort Worth-Arlington, TX",19100,2012,Humid,56,,,0.232805,0.000442,,,2.1447395,11.716159142857142,8.880937071428571,0.04952390789473684,12.767556,59.8831525,0.7280755,0.8133561875,
"Dallas-Fort Worth-Arlington, TX",19100,2013,Humid,57,,,0.2350015,0.000552,,,2.147149307692308,11.264596181818181,8.412795181818181,0.048959472222222224,12.275567500000001,61.204554625,0.73197175,0.7923106249999999,
"Dallas-Fort Worth-Arlington, TX",19100,2014,Humid,51,,,0.21623666666666666,0.000762,,,1.828924357142857,10.389501875,7.7956468333333335,0.045294552631578944,11.230466,62.282970666666664,0.53879525,0.58002925,
"Dallas-Fort Worth-Arlington, TX",19100,2015,Humid,50,,,0.28760325,,,,2.4392636,10.490966615384615,8.695978076923078,0.044684188888888886,10.699679,65.282853,0.45006,0.4522700625,
"Dallas-Fort Worth-Arlington, TX",19100,2016,Humid,48,,,0.29448425,,,,2.1520319999999997,10.638644115384617,8.315974615384615,0.04386393421052631,10.3248605,63.372735166666665,0.4215325,0.4143308125,
"Dallas-Fort Worth-Arlington, TX",19100,2017,Humid,50,,,0.27992775000000003,,,,1.8434524,10.141888961538463,7.739467538461539,0.044192144736842104,9.782518,62.15659766666667,0.49616725,0.5074548125,
"Dallas-Fort Worth-Arlington, TX",19100,2018,Humid,50,,,0.28689074999999997,,,,2.086241,10.634637615384616,8.525941615384616,0.04292627631578947,10.588868,62.16343883333334,0.511461,0.49585391666666667,
"Dallas-Fort Worth-Arlington, TX",19100,2019,Humid,51,,,0.260365,,,,2.2020555333333336,10.915349428571428,8.585398615384616,0.04387686842105263,11.849353,63.75744516666666,0.43557566666666664,0.42172066666666663,
"Dallas-Fort Worth-Arlington, TX",19100,2020,Humid,48,,,0.25113474999999996,,,,1.6563746875,9.905055366666666,7.449129214285714,0.04172084523809524,9.735516,64.132542,0.4002833333333333,0.40078908333333335,
"Dallas-Fort Worth-Arlington, TX",19100,2021,Humid,49,,,0.27555050000000003,,,,1.835612875,10.843570166666666,8.106899785714287,0.04358756578947368,10.9358105,63.676951,0.41662533333333335,0.41173208333333333,
"Dallas-Fort Worth-Arlington, TX",19100,2022,Humid,51,,,0.22639125,,,,1.913165,11.1176036,8.068617285714286,0.04765730263157895,12.0084305,53.67560316666667,0.7447836666666667,0.786788,
"Dalton, GA",19140,2011,Humid,45,,,,,,,,,,0.05053225,,71.658348,,,
"Dalton, GA",19140,2012,Humid,42,,,,,,,,,,0.04696375,,72.55823,,,
"Dalton, GA",19140,2013,Humid,38,,,,,,,,,,0.0422835,,77.842316,,,
"Dalton, GA",19140,2014,Humid,38,,,,,,,,,,0.04396175,,76.39719,,,
"Dalton, GA",19140,2015,Humid,37,,,,,,,,,,0.042818,,78.921625,,,
"Dalton, GA",19140,2016,Humid,43,,,,,,,,,,0.0478055,,71.189881,,,
"Dalton, GA",19140,2017,Humid,39,,,,,,,,,,0.044992500000000005,,74.421816,,,
"Dalton, GA",19140,2018,Humid,37,,,,,,,,,,0.042256,,80.917279,,,
"Dalton, GA",19140,2019,Humid,42,,,,,,,,,,0.04566375,,73.25963,,,
"Dalton, GA",19140,2020,Humid,34,,,,,,,,,,0.038842,,78.05511,,,
"Dalton, GA",19140,2021,Humid,37,,,,,,,,,,0.0423025,,75.66949,,,
"Dalton, GA",19140,2022,Humid,40,,,,,,,,,,0.04399375,,72.559391,,,
"Davenport-Moline-Rock Island, IA-IL",19340,2011,Humid,54,,,0.20385550000000002,,,8.284424,1.467218,11.9536315,8.938409,0.04185283333333333,9.823946,79.301188,0.998713,1.2770075,
"Davenport-Moline-Rock Island, IA-IL",19340,2012,Humid,55,,,0.21450550000000002,,,8.261853,1.6053099999999998,12.2563975,9.327741,0.04691508333333333,9.899342,76.25371,0.883901,0.9954605,
"Davenport-Moline-Rock Island, IA-IL",19340,2013,Humid,55,,,0.2021335,,,7.328717,1.3310255,11.364208,8.393073,0.041094649999999996,8.734054,73.19138,0.943107,1.13719025,
"Davenport-Moline-Rock Island, IA-IL",19340,2014,Humid,56,,,0.1982525,,,6.66457,1.2935545,10.602687,7.914772,0.041237449999999995,8.051827,75.167105,0.842491,0.9439985,
"Davenport-Moline-Rock Island, IA-IL",19340,2015,Humid,56,,,0.2074615,,,6.318553,1.420875,10.340717,7.843479,0.04109295,7.668984,78.907064,0.769271,0.826098,
"Davenport-Moline-Rock Island, IA-IL",19340,2016,Humid,55,,,0.196874,,,5.862435,0.8614955,9.7354295,6.843312,0.04116165,6.793678,77.990671,0.319842,0.34097725,
"Davenport-Moline-Rock Island, IA-IL",19340,2017,Humid,52,,,0.197578,,,6.185413,1.0624,9.834143000000001,6.907007,0.03989265,7.396549,70.308316,0.501581,0.5111325,
"Davenport-Moline-Rock Island, IA-IL",19340,2018,Humid,52,,,0.204436,,,6.117178,1.3454225000000002,9.5791195,7.491833,0.039972099999999997,7.390281,71.97047,0.593374,0.60629525,
"Davenport-Moline-Rock Island, IA-IL",19340,2019,Humid,46,,,0.19368000000000002,,,6.16287,0.968139,,,0.03989395,7.178923,76.370282,0.570542,0.59643675,
"Davenport-Moline-Rock Island, IA-IL",19340,2020,Humid,45,,,0.18592950000000003,,,5.635347,0.757068,,,0.0373902,6.444808,70.327561,0.619992,0.6379937499999999,
"Davenport-Moline-Rock Island, IA-IL",19340,2021,Humid,49,,,0.198454,,,6.179976,1.175947,,,0.04089695,7.406733,65.14174849999999,0.457259,0.47313425,
"Davenport-Moline-Rock Island, IA-IL",19340,2022,Humid,42,,,0.17735499999999998,,,5.342453,1.014433,,,0.04026805,6.405726,66.400969,0.259576,0.27714475,
"Dayton, OH",19380,2011,Humid,52,,,0.2676093333333333,,,,3.236735,,,0.04863,12.298866,73.140839,2.919483,3.51487025,
"Dayton, OH",19380,2012,Humid,54,,,0.29275025,,,,3.860332,,,0.0514185625,15.612219,69.531494,2.364104,2.62608875,
"Dayton, OH",19380,2013,Humid,51,,,0.238047,,,,1.092062,,,0.0452073125,11.443165,73.295535,1.037431,1.4663395000000001,
"Dayton, OH",19380,2014,Humid,48,,,0.24238425,,,,,,,0.04519975,,71.945221,1.554393,1.64531375,
"Dayton, OH",19380,2015,Humid,45,,,0.25500025,,,,1.810478,,,0.0452238125,9.277467,72.384041,1.031507,1.0752362500000001,
"Dayton, OH",19380,2016,Humid,44,,,0.19036524999999999,,,,,,,0.0466500625,,71.59657,0.783658,0.68914575,
"Dayton, OH",19380,2017,Humid,43,,,0.17127075,,,,2.928592,,,0.043080125,11.349241,72.660986,0.561121,0.4474235,
"Dayton, OH",19380,2018,Humid,46,,,0.157148,,,,1.841241,,,0.043214999999999996,9.105331,76.087227,0.617391,0.5055397500000001,
"Dayton, OH",19380,2019,Humid,47,,,0.2178205,,,,1.603585,,,0.0439589375,8.57526,75.25004,0.557945,0.5059255,
"Dayton, OH",19380,2020,Humid,44,,,0.1517895,,,,1.629485,,,0.0415316875,8.433815,74.052195,0.499829,0.48909,
"Dayton, OH",19380,2021,Humid,45,,,0.16395500000000002,,,,1.342536,,,0.043016625,7.57253,73.267863,0.527576,0.55456125,
"Dayton, OH",19380,2022,Humid,44,,,0.1489025,,,,0.941687,,,0.0445184375,6.251155,72.392174,0.556476,0.6051084999999999,
"Denver-Aurora-Lakewood, CO",19740,2011,Moderate,63,,,0.342834625,,,,16.681992,31.27643575,,0.05615758333333333,30.24299,33.889447,3.465339666666667,3.4392634166666665,
"Denver-Aurora-Lakewood, CO",19740,2012,Moderate,63,,,0.35224883333333334,,,,15.742735000000001,31.61373675,40.649417,0.05777365714285714,30.205271,,3.017228333333333,2.937099,
"Denver-Aurora-Lakewood, CO",19740,2013,Moderate,62,,,0.403195375,,,,22.57484775,30.895449166666666,47.34469333333334,0.0569315775862069,37.133637,51.148486,2.6118186666666667,2.9943093333333333,
"Denver-Aurora-Lakewood, CO",19740,2014,Moderate,63,,,0.40232524999999997,,,21.972091,24.107712749999997,30.8607425,48.72626333333333,0.05470091666666667,38.316802,56.694622499999994,1.6549096666666667,1.8517758333333332,
"Denver-Aurora-Lakewood, CO",19740,2015,Moderate,63,,,0.42352650000000003,,,20.893024,21.02860714285714,29.825329928571428,39.26182766666667,0.053707808333333336,34.818311,54.29626575,1.6071716666666667,1.6945638333333335,
"Denver-Aurora-Lakewood, CO",19740,2016,Moderate,61,,,0.41117875,,,19.275898,17.025539142857145,28.119274428571426,33.2994215,0.05309160714285714,32.300942,47.054484,1.5535793333333334,1.55001225,
"Denver-Aurora-Lakewood, CO",19740,2017,Moderate,62,,,0.365095,,,18.463518,14.259073571428573,24.838970416666665,29.48300516666667,0.048454671875,28.279793,47.248814,1.2786989999999998,1.3057751666666666,
"Denver-Aurora-Lakewood, CO",19740,2018,Moderate,64,,,0.36649475,,,18.134799,14.521036142857142,24.680170333333333,29.590939000000002,0.049431857142857145,28.952616,45.10764725,0.9974336666666667,1.0049911666666667,
"Denver-Aurora-Lakewood, CO",19740,2019,Moderate,58,,,0.359659125,,,11.938483,16.768018833333333,25.376603083333332,43.62590175,0.047550729166666666,17.914182,48.997726,1.034062,1.0391822499999999,
"Denver-Aurora-Lakewood, CO",19740,2020,Moderate,58,,,0.33019475,,,9.8503735,13.0246805,23.239843000000004,36.7007105,0.0475091875,14.2534215,42.695767599999996,0.831251,0.8204755833333334,
"Denver-Aurora-Lakewood, CO",19740,2021,Moderate,61,,,0.35290425,,,10.073648,12.941131333333333,23.580531333333337,36.6805655,0.050651772727272726,14.839352,44.956717600000005,0.7478623333333333,0.7523623333333332,
"Denver-Aurora-Lakewood, CO",19740,2022,Moderate,61,,,0.311742,,,9.3126535,10.8694535,21.822063583333332,32.89273325,0.05302258333333333,12.383778,43.672037599999996,0.6388996666666666,0.5972629166666666,
"Des Moines-West Des Moines, IA",19780,2011,Humid,44,,,0.21570699999999998,,,,2.455428,12.8237955,10.667664,0.041278999999999996,,75.114629,0.187258,0.194526,
"Des Moines-West Des Moines, IA",19780,2012,Humid,45,,,0.2263705,,,,3.425742,13.181387,11.584241,0.046561125,,69.254241,0.099267,0.11428075,
"Des Moines-West Des Moines, IA",19780,2013,Humid,43,,,0.21141,,,,5.7688135,12.88870425,14.0727735,0.0413341875,,72.781083,0.037646,0.050090749999999996,
"Des Moines-West Des Moines, IA",19780,2014,Humid,38,,,0.212791,,,,5.1350785,12.0975465,12.711244,0.039128625,,67.239511,0.0641,0.074139,
"Des Moines-West Des Moines, IA",19780,2015,Humid,37,,,0.214461,,,,4.729924,11.742187000000001,12.165001499999999,0.039898125,,66.927821,0.095916,0.11060025000000001,
"Des Moines-West Des Moines, IA",19780,2016,Humid,37,,,0.209196,,,,4.3181195,10.9927545,11.236574000000001,0.03855475,,68.603621,0.056667,0.05602675,
"Des Moines-West Des Moines, IA",19780,2017,Humid,40,,,0.211107,,,,2.015669,10.8527785,8.477935,0.041375833333333334,,63.634734,0.10416,0.096573,
"Des Moines-West Des Moines, IA",19780,2018,Humid,40,,,0.2154565,,,,1.969913,10.7638515,8.755386,0.0406403125,,69.426732,0.07018,0.06251374999999999,
"Des Moines-West Des Moines, IA",19780,2019,Humid,39,,,0.2114125,,,,1.650063,10.002164,7.978221,0.0401774375,,71.082414,,,
"Des Moines-West Des Moines, IA",19780,2020,Humid,36,,,,,,,1.522091,9.210781,7.210721,0.0380959375,,67.539266,,,
"Des Moines-West Des Moines, IA",19780,2021,Humid,40,,,,,,,1.26365,9.178082,6.918099000000001,0.0415286875,,65.22152,,,
"Des Moines-West Des Moines, IA",19780,2022,Humid,39,,,,,,,0.998188,9.2121245,6.546125,0.040859625000000004,,62.909557,,,
"Detroit-Warren-Dearborn, MI",19820,2011,Humid,49,,,0.40156966666666666,,,,18.05645875,21.831390499999998,37.733427,0.046432458333333336,20.458371,69.40359833333333,,3.9936885,
"Detroit-Warren-Dearborn, MI",19820,2012,Humid,54,,,0.2664801428571429,,,,13.245539499999998,20.45841233333333,29.628022333333334,0.050197041666666664,22.797283,67.043042,3.42804325,4.319174090909091,0.0007287499999999999
"Detroit-Warren-Dearborn, MI",19820,2013,Humid,49,,,0.24715707142857143,,,,10.97990725,19.582979833333333,25.85833,0.04497829166666667,20.773744,68.66636688888889,2.8660335,3.2952252258064516,0.0010592499999999999
"Detroit-Warren-Dearborn, MI",19820,2014,Humid,54,,,0.292609,,,,9.482217,19.80109716666667,23.732020666666667,0.04515787500000001,21.050309,67.78374355555555,3.14337675,3.6016612903225806,0.00088875
"Detroit-Warren-Dearborn, MI",19820,2015,Humid,52,,,0.3304405625,,,,9.154377555555556,19.303698916666665,23.137440625,0.046431,20.409108,67.94410155555556,2.41850575,2.929940516129032,0.00192625
"Detroit-Warren-Dearborn, MI",19820,2016,Humid,53,,,0.3365113125,,,,6.509203111111111,17.9704575,19.004804125,0.04543778125,17.203384,66.794675,2.42127375,1.8027862708333335,0.00199975
"Detroit-Warren-Dearborn, MI",19820,2017,Humid,52,,,0.4121258125,,,,6.253880666666666,17.407904083333335,18.643394375,0.0413323125,14.174359,67.41841688888888,2.04464975,2.2110055208333335,0.001213
"Detroit-Warren-Dearborn, MI",19820,2018,Humid,51,,,0.39018975,,,,6.244018923076923,17.66694605,18.75414975,0.041998875,14.284647,69.08921144444444,2.0894385,2.169671655737705,0.0011315
"Detroit-Warren-Dearborn, MI",19820,2019,Humid,53,,,0.37634344444444445,,,,7.295713125,19.211941833333334,19.948684571428572,0.041142125,13.272288,67.69520025,1.5258136666666668,2.027596857142857,0.00076425
"Detroit-Warren-Dearborn, MI",19820,2020,Humid,48,,,0.3250813125,,,,5.3682537777777775,17.30794625,18.225911142857143,0.04067595833333333,11.024148499999999,66.11351925,1.22400225,1.5408399365079366,0.0010565
"Detroit-Warren-Dearborn, MI",19820,2021,Humid,54,,,0.383904875,,,,5.905217875,18.079367714285716,19.526593000000002,0.042333666666666665,12.4699295,68.51469974999999,0.7914019999999999,1.496093492063492,0.00092125
"Detroit-Warren-Dearborn, MI",19820,2022,Humid,54,,,0.34574937499999997,,,,5.642561125,18.173106785714285,18.708249333333335,0.04260804166666667,13.2168195,65.98453233333333,0.3830245,1.8422280476190476,0.0016265000000000001
"Dickinson, ND",19860,2011,Humid,39,,,,,,,,,,0.0436715,,66.531078,0.312579,0.26452025,
"Dickinson, ND",19860,2012,Humid,35,,,,,,,,,,0.0456335,,57.70829,0.259489,0.2253525,
"Dickinson, ND",19860,2013,Humid,37,,,,,,,,,,0.0460115,,67.621216,0.34369,0.2860535,
"Dickinson, ND",19860,2014,Humid,36,,,,,,,,,,0.0416365,,66.810335,0.866601,0.7321565000000001,
"Dickinson, ND",19860,2015,Humid,35,,,,,,,,,,0.04575725,,63.554621,1.268976,1.124047,
"Dickinson, ND",19860,2016,Humid,34,,,,,,,,,,0.04236025,,60.458869,1.320359,1.10078275,
"Dickinson, ND",19860,2017,Humid,37,,,,,,,,,,0.0447935,,60.564124,1.29426,1.11117375,
"Dickinson, ND",19860,2018,Humid,38,,,,,,,,,,0.04520225,,67.621306,1.248258,0.99266175,
"Dickinson, ND",19860,2019,Humid,33,,,,,,,,,,0.0413505,,69.062872,1.873904,1.549277,
"Dickinson, ND",19860,2020,Humid,34,,,,,,,,,,0.0417715,,60.202553,2.266598,1.9076115,
"Dickinson, ND",19860,2021,Humid,36,,,,,,,,,,0.04711225,,56.589492,2.719273,1.8991915000000001,
"Dickinson, ND",19860,2022,Humid,38,,,,,,,,,,0.042910000000000004,,63.562241,3.777014,2.35112325,
"Duluth, MN-WI",20260,2011,Humid,39,,,0.2098235,,,,,,,0.03626725,,71.279111,,,
"Duluth, MN-WI",20260,2012,Humid,36,,,0.14655849999999998,,,,,,,0.036912,,78.57842,,,
"Duluth, MN-WI",20260,2013,Humid,39,,,0.13562849999999999,,,,,,,0.03551141666666666,,78.157192,,,
"Duluth, MN-WI",20260,2014,Humid,38,,,0.120612,,,,,,,0.03443341666666667,,74.04649,,,
"Duluth, MN-WI",20260,2015,Humid,36,,,,,,,,,,0.03670716666666667,,73.749792,,,
"Duluth, MN-WI",20260,2016,Humid,33,,,,,,,,,,0.03217066666666667,,77.01018,,,
"Duluth, MN-WI",20260,2017,Humid,35,,,,,,,,,,0.035228083333333333,,74.676819,,,
"Duluth, MN-WI",20260,2018,Humid,35,,,,,,,,,,0.0374105,,72.211889,,,
"Duluth, MN-WI",20260,2019,Humid,35,,,,,,,,,,0.03509483333333333,,76.444526,,,
"Duluth, MN-WI",20260,2020,Humid,37,,,,,,,1.023654,8.6803155,5.408431,0.03640975,,72.628532,1.373076,1.103935,
"Duluth, MN-WI",20260,2021,Humid,36,,,,,,,1.222168,9.2932935,6.40904,0.035555416666666666,,71.398169,0.9756839999999999,0.7632937999999999,
"Duluth, MN-WI",20260,2022,Humid,37,,,,,,,1.277274,9.8932485,6.488909,0.04042775,,72.368484,1.090461,0.8778138,
"Durango, CO",20420,2011,Moderate,48,,,0.225134,,,,0.9496793333333334,7.734265499999999,5.814294,0.05678116666666667,,51.622641666666674,,,
"Durango, CO",20420,2012,Moderate,48,,,0.173468,,,,0.6670893333333332,6.4759046666666675,4.541002,0.05754574999999999,,46.73069733333333,,,
"Durango, CO",20420,2013,Moderate,47,,,0.238608,,,,0.6330143333333333,6.4748643333333336,4.566147333333333,0.05494865,,53.448832333333335,,,
"Durango, CO",20420,2014,Moderate,44,,,0.27243850000000003,,,,0.5861633333333334,5.673504,4.1591309999999995,0.05220608333333334,,49.347753000000004,,,
"Durango, CO",20420,2015,Moderate,43,,,0.301604,,,,0.5381256666666666,5.2529233333333325,3.8348736666666667,0.052685333333333334,,57.312791000000004,,,
"Durango, CO",20420,2016,Moderate,46,,,0.363849,,,,0.7580783333333333,5.665859833333333,4.275740333333333,0.05366625,,53.66948033333333,,,
"Durango, CO",20420,2017,Moderate,45,,,0.3532835,,,,0.952873,6.090249,4.680758666666667,0.048219333333333336,,48.60995433333333,,,
"Durango, CO",20420,2018,Moderate,45,,,0.19295800000000002,,,,0.7753456666666666,5.817591833333334,4.370729666666667,0.047765583333333334,,43.94266,,,
"Durango, CO",20420,2019,Moderate,44,,,0.133023,,,,0.6679293333333334,5.516225333333334,4.167017666666666,0.04763091666666666,,52.740861,,,
"Durango, CO",20420,2020,Moderate,44,,,0.170102,,,,0.5422706666666667,5.1724475,3.8082413333333336,0.04724408333333333,,45.566004,,,
"Durango, CO",20420,2021,Moderate,47,,,0.17402675,,,,0.37965479999999996,5.122909166666666,2.792114,0.04941891666666667,,48.634268399999996,,,
"Durango, CO",20420,2022,Moderate,47,,,0.126586,,,,0.549673,4.464177666666667,3.3029430000000004,0.050952250000000004,,47.51293833333333,,,
"El Centro, CA",20940,2011,Dry,49,,,0.60767625,,,,9.434205500000001,19.7109245,20.5360655,0.04664225,,42.009049,,0.73413125,
"El Centro, CA",20940,2012,Dry,52,,,0.39705525,,,,10.3311825,20.10893625,20.786953,0.04767775,,43.860301,,0.8045975,
"El Centro, CA",20940,2013,Dry,56,,,0.4136233333333333,,,,9.001661,18.65764425,19.095636,0.04907575,,45.101203,0.956859,0.860325875,
"El Centro, CA",20940,2014,Dry,67,,,0.20266075,,,,6.989128,17.34417775,16.5416465,0.048459,,,1.071203,1.24713,
"El Centro, CA",20940,2015,Dry,63,,,0.1848615,,,,7.1456815,16.3637825,16.3672285,0.0454624375,,,1.000808,1.13813375,
"El Centro, CA",20940,2016,Dry,60,,,0.22170525,,,,5.7510275,15.38353825,13.961112,0.045790375,,,0.963919,1.03834375,
"El Centro, CA",20940,2017,Dry,61,,,0.1752285,,,,5.4628095,16.27169975,14.7781855,0.043889687499999996,,,0.919354,0.978205,
"El Centro, CA",20940,2018,Dry,62,,,0.33012549999999996,,,,5.7437765,14.79880925,14.591934499999999,0.041187,,,0.816606,0.8420925,
"El Centro, CA",20940,2019,Dry,58,,,0.238213,,,,3.5556194999999997,13.8032355,11.4856315,0.0390693125,,,0.51516,0.54236375,
"El Centro, CA",20940,2020,Dry,58,,,0.282222,,,,6.2149675,15.265856750000001,15.416442,0.039803875,,31.355371,0.616289,0.6745622499999999,
"El Centro, CA",20940,2021,Dry,58,,,0.30889449999999996,,,,5.039056,14.23279175,13.474081,0.041031187499999996,,34.095089,0.638083,0.6892485,
"El Centro, CA",20940,2022,Dry,57,,,0.449534,,,,7.570168000000001,16.565565499999998,16.9472215,0.040625,,29.707786,0.491068,0.51485625,
"El Paso, TX",21340,2011,Dry,60,,,0.2546626875,0.003405,,,13.96676975,24.134522,27.713196,0.04484358333333333,42.902512,28.949845666666665,1.01382225,0.918769125,
"El Paso, TX",21340,2012,Dry,58,,,0.27969625,0.002539,,,13.2315725,23.499117833333333,26.492345,0.042284375000000006,27.484047,30.00587283333333,0.9877819999999999,0.8565421875,
"El Paso, TX",21340,2013,Dry,53,,,0.23720064285714287,0.002516,,,9.34266775,21.491686833333333,22.352939000000003,0.042339875,21.048622,33.02647833333333,0.6282313333333334,0.60150475,
"El Paso, TX",21340,2014,Dry,50,,,0.1919821,0.002422,,,10.432330499999999,20.8560285,22.580364000000003,0.042287625,25.821542,33.47133625,0.6889443333333333,0.6653589166666667,
"El Paso, TX",21340,2015,Dry,50,,,0.26612016666666666,,,,11.139128,20.486405666666666,22.748627666666664,0.0434480625,22.40035,40.7410356,0.6902309999999999,0.6599584166666667,
"El Paso, TX",21340,2016,Dry,49,,,0.28271766666666664,,,,10.563527,20.737222666666668,22.179445666666666,0.043582583333333334,24.377065,34.2802048,0.7138363333333334,0.7639439166666667,
"El Paso, TX",21340,2017,Dry,51,,,0.33026099999999997,,,,9.59543125,20.86297216666667,20.935788,0.044319500000000005,39.681704,33.5844316,0.760745,0.7810651666666667,
"El Paso, TX",21340,2018,Dry,55,,,0.2676525,,,,9.717242500000001,22.244346333333336,22.035590666666664,0.045482,23.999896,33.0807986,1.555324,1.9827044999999999,
"El Paso, TX",21340,2019,Dry,53,,,0.26925416666666663,,,,8.904446,18.713299333333335,17.736251,0.0458705,31.127462,34.608699200000004,0.527422,0.71613925,
